,Date,Timestamp,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium
,02/04/2022,1648857600,46736.27487985967,112134014.62642336,268639253.25296354,46736.27487985967,112134014.62642336,268639253.25296354,3045.610396022264,43690.66448383741,112134014.62642336,134695167.19991666,133944086.05304691,,3045.610396022264,43690.66448383741,112134014.62642336,133944086.05304691,134695167.19991666,,396.56385364873233,614.1504706752518,171398.46021494482,38510.74085084534,204735.46925858935,,396.56385364873233,614.1504706752518,171398.46021494482,204735.46925858935,38510.74085084534,
,03/04/2022,1648944000,42955.70593663237,109957718.79631127,264400266.45098487,42955.70593663237,109957718.79631127,264400266.45098487,2839.3971921249235,40116.30874450744,109957718.79631127,132559515.3153862,131840751.13559866,,2839.3971921249235,40116.30874450744,109957718.79631127,131840751.13559866,132559515.3153862,,396.56385364873233,614.1504706752518,170506.16197539313,38458.60819580604,204439.13091472758,,396.56385364873233,614.1504706752518,170506.16197539313,204439.13091472758,38458.60819580604,
,04/04/2022,1649030400,43022.8763946026,110820542.51034793,266752516.5390091,43022.8763946026,110820542.51034793,266752516.5390091,2851.2941077343858,40171.582286868215,110820542.51034793,133628153.9335367,133124362.60547239,,2851.2941077343858,40171.582286868215,110820542.51034793,133124362.60547239,133628153.9335367,,396.56385364873233,614.1504706752518,169928.45698961595,38319.61285086508,204128.3774004422,,396.56385364873233,614.1504706752518,169928.45698961595,204128.3774004422,38319.61285086508,
,05/04/2022,1649116800,41954.1498751316,110361376.88582322,267734451.18631023,41954.1498751316,110361376.88582322,267734451.18631023,2728.3593131032785,39225.79056202833,110361376.88582322,133758684.35557112,133975766.83073913,,2728.3593131032785,39225.79056202833,110361376.88582322,133975766.83073913,133758684.35557112,,396.56385364873233,614.1504706752518,168297.94416442732,38048.375718767835,204309.21361912182,,396.56385364873233,614.1504706752518,168297.94416442732,204309.21361912182,38048.375718767835,
,06/04/2022,1649203200,40417.93280649728,108777434.62674582,262770213.2427686,40417.93280649728,108777434.62674582,262770213.2427686,2438.867699939704,37979.06510655757,108777434.62674582,131303692.58630843,131466520.65646015,,2438.867699939704,37979.06510655757,108777434.62674582,131466520.65646015,131303692.58630843,,396.56385364873233,614.1504706752518,167698.1956783255,38283.08057481564,202677.13043468766,,396.56385364873233,614.1504706752518,167698.1956783255,202677.13043468766,38283.08057481564,
,07/04/2022,1649289600,35027.02664819262,98410463.35368548,238067693.6232587,35027.02664819262,98410463.35368548,238067693.6232587,2145.410448239642,32881.61619995298,98410463.35368548,119089306.8603929,118978386.7628658,,2145.410448239642,32881.61619995298,98410463.35368548,118978386.7628658,119089306.8603929,,396.56385364873233,614.1504706752518,167376.11972529674,37424.400279181835,202357.96102263042,,396.56385364873233,614.1504706752518,167376.11972529674,202357.96102263042,37424.400279181835,
,08/04/2022,1649376000,36063.25587176363,99449295.58887143,241180584.97421023,36063.25587176363,99449295.58887143,241180584.97421023,2260.4139657977744,33802.841905965855,99449295.58887143,120632663.26418503,120547921.7100252,,2260.4139657977744,33802.841905965855,99449295.58887143,120547921.7100252,120632663.26418503,,396.56385364873233,614.1504706752518,166948.0696148524,37333.35703870818,202366.87154396615,,396.56385364873233,614.1504706752518,166948.0696148524,202366.87154396615,37333.35703870818,
,09/04/2022,1649462400,33798.48030969207,98360135.86311634,238701710.8453867,33798.48030969207,98360135.86311634,238701710.8453867,2089.891508728819,31708.58880096325,98360135.86311634,119591962.82518242,119109748.02020429,,2089.891508728819,31708.58880096325,98360135.86311634,119109748.02020429,119591962.82518242,,396.56385364873233,614.1504706752518,166836.5151352133,37271.62205568132,202031.59647907643,,396.56385364873233,614.1504706752518,166836.5151352133,202031.59647907643,37271.62205568132,
,10/04/2022,1649548800,33932.04903802445,99210887.03327101,241931618.57628962,33932.04903802445,99210887.03327101,241931618.57628962,2137.479171166667,31794.569866857786,99210887.03327101,121519386.85126369,120412231.72502594,,2137.479171166667,31794.569866857786,99210887.03327101,120412231.72502594,121519386.85126369,,396.56385364873233,614.1504706752518,166682.15761373466,37204.10216216677,202302.09795706713,,396.56385364873233,614.1504706752518,166682.15761373466,202302.09795706713,37204.10216216677,
,11/04/2022,1649635200,32453.24538176322,98008665.06776878,238732907.95955685,32453.24538176322,98008665.06776878,238732907.95955685,2034.372569217997,30418.87281254522,98008665.06776878,118993451.34537555,119739456.6141813,,2034.372569217997,30418.87281254522,98008665.06776878,119739456.6141813,118993451.34537555,,396.56385364873233,614.1504706752518,166412.5393798604,36940.95062845776,203310.05452785685,,396.56385364873233,614.1504706752518,166412.5393798604,203310.05452785685,36940.95062845776,
,12/04/2022,1649721600,29986.326954826858,88921245.793936,218638293.34338638,29986.326954826858,88921245.793936,218638293.34338638,1784.5373414192954,28201.789613407564,88921245.793936,109152806.18148685,109485487.16189954,,1784.5373414192954,28201.789613407564,88921245.793936,109485487.16189954,109152806.18148685,,396.56385364873233,614.1504706752518,166145.82547446934,36535.892681791716,204569.29589293632,,396.56385364873233,614.1504706752518,166145.82547446934,204569.29589293632,36535.892681791716,
,13/04/2022,1649808000,31239.54401265048,88936390.6237213,219135756.0475093,31239.54401265048,88936390.6237213,219135756.0475093,1962.9910755612252,29276.552937089255,88936390.6237213,109846515.82831034,109289240.21919896,,1962.9910755612252,29276.552937089255,88936390.6237213,109289240.21919896,109846515.82831034,,396.56385364873233,614.1504706752518,166015.9239583381,36205.1799038597,204008.21380821517,,396.56385364873233,614.1504706752518,166015.9239583381,204008.21380821517,36205.1799038597,
,14/04/2022,1649894400,31939.14875876223,92422360.81483535,226785512.79975423,31939.14875876223,92422360.81483535,226785512.79975423,2042.3038462909717,29896.844912471257,92422360.81483535,113044336.58080474,113741176.2189495,,2042.3038462909717,29896.844912471257,92422360.81483535,113741176.2189495,113044336.58080474,,396.56385364873233,614.1504706752518,165803.8118740543,36196.07909449386,204049.327650514,,396.56385364873233,614.1504706752518,165803.8118740543,204049.327650514,36196.07909449386,
,15/04/2022,1649980800,31197.43036780735,88344912.1621785,218274817.76748478,31197.43036780735,88344912.1621785,218274817.76748478,2062.1320389734083,29135.298328833942,88344912.1621785,109503677.67816553,108771140.08931927,,2062.1320389734083,29135.298328833942,88344912.1621785,108771140.08931927,109503677.67816553,,396.56385364873233,614.1504706752518,165604.27420881868,36201.238298025535,203893.63992224354,,396.56385364873233,614.1504706752518,165604.27420881868,203893.63992224354,36201.238298025535,
,16/04/2022,1650067200,31688.61004769356,88315286.49367763,217847260.94679558,31688.61004769356,88315286.49367763,217847260.94679558,2129.547894093693,29559.06215359987,88315286.49367763,108943740.98121566,108903519.96557991,,2129.547894093693,29559.06215359987,88315286.49367763,108903519.96557991,108943740.98121566,,396.56385364873233,614.1504706752518,165337.98838093725,35863.18240454007,203881.90576725622,,396.56385364873233,614.1504706752518,165337.98838093725,203881.90576725622,35863.18240454007,
,17/04/2022,1650153600,31336.123016088353,88095291.44850898,218733942.06264442,31336.123016088353,88095291.44850898,218733942.06264442,2077.9945931193574,29258.128422968995,88095291.44850898,109793257.06957516,108940684.99306925,,2077.9945931193574,29258.128422968995,88095291.44850898,108940684.99306925,109793257.06957516,,396.56385364873233,614.1504706752518,165145.64233748682,35798.4913724821,204222.93977405,,396.56385364873233,614.1504706752518,165145.64233748682,204222.93977405,35798.4913724821,
,18/04/2022,1650240000,29897.747932800077,86595041.5113723,214270874.59287745,29897.747932800077,86595041.5113723,214270874.59287745,1990.7505453166361,27906.99738748344,86595041.5113723,107238969.36308648,107031905.22979096,,1990.7505453166361,27906.99738748344,86595041.5113723,107031905.22979096,107238969.36308648,,396.56385364873233,614.1504706752518,165018.37318273552,35825.377788014375,203963.53614946062,,396.56385364873233,614.1504706752518,165018.37318273552,203963.53614946062,35825.377788014375,
,19/04/2022,1650326400,30581.104030961833,88336278.46984887,219139698.40471557,30581.104030961833,88336278.46984887,219139698.40471557,2066.097677509895,28515.00635345194,88336278.46984887,109605555.61104602,109534142.79366955,,2066.097677509895,28515.00635345194,88336278.46984887,109534142.79366955,109605555.61104602,,396.56385364873233,614.1504706752518,164655.96464025215,35689.696298373536,204168.09780922206,,396.56385364873233,614.1504706752518,164655.96464025215,204168.09780922206,35689.696298373536,
,20/04/2022,1650412800,31431.294218753403,88890855.84346844,221245598.7096905,31431.294218753403,88890855.84346844,221245598.7096905,2338.9864228667293,29092.307795886674,88890855.84346844,110638828.39494254,110606770.31474797,,2338.9864228667293,29092.307795886674,88890855.84346844,110606770.31474797,110638828.39494254,,381.56385364873233,614.1504706752518,164150.6423464848,35657.96749848282,204252.41969779137,,381.56385364873233,614.1504706752518,164150.6423464848,204252.41969779137,35657.96749848282,
,21/04/2022,1650499200,31162.48180161724,88081597.85796145,219585258.31559795,31162.48180161724,88081597.85796145,219585258.31559795,2487.7963257897345,28674.685475827504,88081597.85796145,109810401.96809347,109774856.34750448,,2487.7963257897345,28674.685475827504,88081597.85796145,109774856.34750448,109810401.96809347,,381.56385364873233,614.1504706752518,163945.94397118982,35616.53318805677,204323.52370826877,,381.56385364873233,614.1504706752518,163945.94397118982,204323.52370826877,35616.53318805677,
,22/04/2022,1650585600,29853.474754843603,84801048.75021347,212205621.21322763,29853.474754843603,84801048.75021347,212205621.21322763,2247.4110979910333,27606.06365685257,84801048.75021347,106113237.38568436,106092383.82754326,,2247.4110979910333,27606.06365685257,84801048.75021347,106092383.82754326,106113237.38568436,,381.56385364873233,614.1504706752518,162988.04272658227,35657.647757707564,203910.09596098957,,381.56385364873233,614.1504706752518,162988.04272658227,203910.09596098957,35657.647757707564,
,23/04/2022,1650672000,30410.284214634958,85053340.01216067,212146407.2558217,30410.284214634958,85053340.01216067,212146407.2558217,2079.523002385591,28330.761212249367,85053340.01216067,106003153.27086851,106143253.98495318,,2079.523002385591,28330.761212249367,85053340.01216067,106143253.98495318,106003153.27086851,,381.56385364873233,614.1504706752518,162856.31680036892,35774.16819800363,203238.33719785773,,381.56385364873233,614.1504706752518,162856.31680036892,203238.33719785773,35774.16819800363,
,24/04/2022,1650758400,30136.82006515826,83835162.76046379,209808644.21715087,30136.82006515826,83835162.76046379,209808644.21715087,2235.9641823815714,27900.855882776686,83835162.76046379,105102779.75126836,104705864.46588251,,2235.9641823815714,27900.855882776686,83835162.76046379,104705864.46588251,105102779.75126836,,381.56385364873233,614.1504706752518,162641.45183033365,35742.07208460491,203130.92085881057,,381.56385364873233,614.1504706752518,162641.45183033365,203130.92085881057,35742.07208460491,
,25/04/2022,1650844800,28615.110237413268,81216226.49211128,203950134.5135407,28615.110237413268,81216226.49211128,203950134.5135407,2132.9419418964135,26482.168295516854,81216226.49211128,102155609.12255183,101794525.39098884,,2132.9419418964135,26482.168295516854,81216226.49211128,101794525.39098884,102155609.12255183,,381.56385364873233,614.1504706752518,162484.448007585,35619.73155827397,203654.22013242007,,381.56385364873233,614.1504706752518,162484.448007585,203654.22013242007,35619.73155827397,
,26/04/2022,1650931200,28943.619982034907,84546924.24960189,213238199.4708821,28943.619982034907,84546924.24960189,213238199.4708821,2400.0366394505263,26543.58334258438,84546924.24960189,106713093.91294232,106525105.55793977,,2400.0366394505263,26543.58334258438,84546924.24960189,106525105.55793977,106713093.91294232,,381.56385364873233,614.1504706752518,162128.79544680886,35364.38541222202,204274.57535847925,,381.56385364873233,614.1504706752518,162128.79544680886,204274.57535847925,35364.38541222202,
,27/04/2022,1651017600,25900.09389370834,75073959.87262246,195029924.0677205,25900.09389370834,75073959.87262246,195029924.0677205,2083.3386409220784,23816.755252786264,75073959.87262246,97673579.79615726,97356344.27156325,,2083.3386409220784,23816.755252786264,75073959.87262246,97356344.27156325,97673579.79615726,,381.56385364873233,614.1504706752518,160202.21047463288,34744.56717481111,207751.15076514712,,381.56385364873233,614.1504706752518,160202.21047463288,207751.15076514712,34744.56717481111,
,28/04/2022,1651104000,25929.235662470604,77698598.4799797,201192621.4297163,25929.235662470604,77698598.4799797,201192621.4297163,2216.885989699135,23712.34967277147,77698598.4799797,100431552.60096227,100761068.82875402,,2216.885989699135,23712.34967277147,77698598.4799797,100761068.82875402,100431552.60096227,,381.56385364873233,614.1504706752518,160114.1601170064,34733.2544590758,207639.18814011588,,381.56385364873233,614.1504706752518,160114.1601170064,207639.18814011588,34733.2544590758,
,29/04/2022,1651190400,25439.29862546004,78457450.24384479,203394079.81593364,25439.29862546004,78457450.24384479,203394079.81593364,2113.863749213977,23325.43487624606,78457450.24384479,101903163.88127597,101490915.93465766,,2113.863749213977,23325.43487624606,78457450.24384479,101490915.93465766,101903163.88127597,,381.56385364873233,614.1504706752518,160042.12358249145,34743.781561231364,207027.14222845942,,381.56385364873233,614.1504706752518,160042.12358249145,207027.14222845942,34743.781561231364,
